fund_code,fund_name,theme_hint,investability_hint,investability_note,is_current,latest_nav_date,latest_price,return_5d_pct,previous_5d_pct,acceleration_5d_pp,return_20d_pct,previous_20d_pct,acceleration_20d_pp,return_60d_pct,return_126d_pct,return_252d_pct,volatility_20d_ann_pct,max_drawdown_60d_pct,distance_from_60d_high_pct,portfolio_size_try,investor_count,history_observations,stock_pct,foreign_stock_pct,foreign_security_pct,foreign_etf_pct,precious_metals_pct,eurobond_pct,government_bond_pct,private_sector_bond_pct,investment_fund_pct,etf_pct,term_deposit_pct,repo_pct,reverse_repo_pct,derivative_pct,dataset_latest_date,breakdown_date,generated_at_local
TRR,TEB PORTFÖY BEŞİNCİ SERBEST (TL) FONU,Diğer / Belirsiz,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,6.4553,0.7399,0.7404,-0.0005,3.0045,3.3234,-0.3189,9.9826,21.5588,46.4426,1.3674,0.0,0.0,2376522885.21,461.0,304,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
TRU,TERA PORTFÖY KATILIM SERBEST (DÖVİZ) FON,Katılım,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,1.5141,0.4236,0.5901,-0.1665,2.0602,1.8555,0.2047,4.8962,13.9849,23.394,1.8265,-0.6803,0.0,346135037.17,261.0,304,0.0,0.61,0.0,1.46,0.0,0.0,0.0,0.0,8.58,0.0,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
TSP,AZİMUT PORTFÖY TESA SERBEST (DÖVİZ) ÖZEL FON,Diğer / Belirsiz,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,70.8185,0.4716,0.5985,-0.1268,2.5812,0.9111,1.6702,7.7408,11.3308,27.3146,2.601,-0.4102,0.0,1737657740.14,5.0,304,4.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.48,0.0,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
TTL,TACİRLER PORTFÖY KARTOPU SERBEST FON,Diğer / Belirsiz,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,38.8499,0.8325,0.2373,0.5951,1.6906,0.4853,1.2054,3.6074,6.6419,35.4761,12.17,-6.7289,-2.1901,305968922.79,370.0,304,80.02,0.0,0.0,0.0,0.0,0.0,0.0,4.69,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
TTP,TEB PORTFÖY ÜÇÜNCÜ SERBEST (DÖVİZ) FON,Diğer / Belirsiz,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,51.4989,0.4068,0.4326,-0.0259,1.7948,1.8645,-0.0697,5.7088,11.7962,22.0867,1.1175,-0.0147,0.0,886497499.16,105.0,304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.0,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
TTS,TEB PORTFÖY DÖRDÜNCÜ SERBEST (DÖVİZ) ÖZEL FON,Diğer / Belirsiz,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,70.425,-0.0161,0.9852,-1.0013,3.8676,0.7854,3.0822,6.9073,12.5569,28.183,5.1772,-1.5117,-0.2192,2189268499.9,1.0,304,0.0,5.86,0.0,12.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
TTV,TACİRLER PORTFÖY VEGA SERBEST (TL)  FON,Diğer / Belirsiz,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,8.8157,1.0647,0.5285,0.5362,1.9985,3.0331,-1.0345,8.4236,20.7944,42.3795,2.3456,-0.4524,0.0,2831284490.29,33.0,304,62.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,8.02,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
TTZ,DENİZ PORTFÖY EGE HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),Hisse Senedi,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,3.6588,0.9116,0.3745,0.5372,-0.6816,-1.9893,1.3077,2.6269,0.8972,15.4619,16.5743,-8.1679,-5.4501,234434745.43,7.0,304,84.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.64,0.0,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
TZC,ZİRAAT PORTFÖY BÜYÜYEN ÇOCUKLARA YÖNELİK DEĞİŞKEN ÖZEL FON,Değişken,VERIFY_ELIGIBILITY,Özel fon; erişim kısıtı olabilir,True,2026-08-24,0.3164,2.1928,2.3349,-0.1421,4.103,-1.2141,5.3172,4.2378,6.1957,30.2826,16.7421,-7.1865,0.0,31599431.85,1137.0,304,78.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.91,0.0,0.0,0.0,10.02,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
TZH,ZİRAAT PORTFÖY TZH SERBEST ÖZEL FON,Diğer / Belirsiz,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,8.544,1.7037,1.0206,0.6831,4.1034,2.3795,1.7239,8.5439,14.411,44.2752,4.0686,-0.9393,0.0,61478177822.63,1.0,304,14.94,0.0,0.0,0.0,0.0,0.0,0.0,0.13,9.72,4.1,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
TZP,TACİRLER PORTFÖY RİGEL SERBEST ÖZEL FON,Diğer / Belirsiz,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,14.2449,0.7773,0.7362,0.0411,3.0309,3.6961,-0.6652,10.5037,23.4441,48.8313,1.0481,-0.052,0.0,1125105405.31,14.0,304,2.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.52,0.01,0.0,0.0,66.43,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
UAB,ÜNLÜ PORTFÖY BONCUK SERBEST (DÖVİZ) ÖZEL FON,Diğer / Belirsiz,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,5.4467,0.6905,0.2143,0.4761,4.6075,1.847,2.7606,7.4399,12.7693,29.5387,4.1963,-0.993,0.0,642941589.6,2.0,304,0.0,6.96,0.0,0.0,0.0,0.0,0.0,0.0,49.15,0.0,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
UAP,ÜNLÜ PORTFÖY ALTINCI SERBEST (DÖVİZ) ÖZEL FON,Altın,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,70.9882,0.4326,0.6237,-0.1911,2.5131,1.5692,0.9439,7.3824,12.5053,30.6938,1.4396,-0.1323,0.0,466140648.22,1.0,304,1.85,0.0,0.0,0.0,0.0,0.0,10.69,0.0,29.63,0.0,0.0,0.0,1.77,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
UCN,AK PORTFÖY FNM HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),Hisse Senedi,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,2.092,3.1169,2.8032,0.3137,4.8058,-0.4997,5.3055,4.9711,-4.0604,16.6093,16.7786,-7.3477,0.0,1129462980.36,2.0,304,,,,,,,,,,,,,,,2026-08-24,2026-08-24,2026-08-24 09:12:33
UFH,AZİMUT PORTFÖY EE SERBEST (DÖVİZ) ÖZEL FON,Diğer / Belirsiz,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,72.9735,0.3754,0.6225,-0.2471,2.2835,1.4144,0.8691,6.866,10.8909,20.2295,1.4202,-0.1686,0.0,268272398.87,1.0,304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.19,0.0,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
UHL,AZİMUT PORTFÖY ARUNA SERBEST (DÖVİZ) ÖZEL FON,Diğer / Belirsiz,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,73.6857,0.4259,0.5852,-0.1593,2.5279,1.4818,1.0461,7.4666,10.9408,24.3096,1.7495,-0.1946,0.0,2632331565.85,1.0,304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
UHS,ATLAS PORTFÖY ÜÇÜNCÜ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),Hisse Senedi,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,7.0376,0.113,0.0496,0.0633,6.0201,18.2286,-12.2085,19.414,63.4661,342.7049,15.9726,-11.4994,-0.4363,378704986.01,13.0,304,99.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
ULH,ÜNLÜ PORTFÖY ONUNCU SERBEST FON,Diğer / Belirsiz,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,6.5186,-2.6117,-0.0063,-2.6054,1.0033,0.5745,0.4288,0.8293,10.9168,31.5328,16.4309,-8.3688,-4.8272,1270652424.1,242.0,304,0.0,75.85,0.0,0.0,0.0,0.0,0.0,0.0,23.16,0.0,0.0,0.0,0.92,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
ULL,QNB PORTFÖY SEKİZİNCİ SERBEST (DÖVİZ) ÖZEL FON,Diğer / Belirsiz,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,70.5625,-0.2205,0.5256,-0.7461,2.8193,-0.6801,3.4994,4.5618,12.0402,28.6252,6.4007,-2.4415,-0.4073,289094036.15,3.0,304,0.0,18.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
UNT,İŞ PORTFÖY ÜÇÜNCÜ SERBEST (TL) FON,Diğer / Belirsiz,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,1.5696,0.7436,0.7428,0.0009,3.0107,3.3405,-0.3299,10.0112,21.9322,47.2094,1.3821,0.0,0.0,24095453452.89,263.0,290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
UPD,ÜNLÜ PORTFÖY DÖRDÜNCÜ SERBEST (DÖVIZ) FON,Diğer / Belirsiz,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,22.1038,0.3931,0.6604,-0.2673,3.2093,1.0515,2.1578,7.169,11.0993,26.2513,2.4625,-0.3124,0.0,2475585293.31,256.0,304,0.0,2.57,0.0,0.0,0.0,0.0,0.0,0.0,10.08,0.0,0.0,0.0,12.93,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
UPS,ÜNLÜ PORTFÖY SESA SERBEST ÖZEL FON,Diğer / Belirsiz,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,5.0225,1.0048,0.7202,0.2846,6.3733,1.3967,4.9767,6.6448,10.9075,117.9149,6.5867,-2.3273,0.0,1060275201.98,1.0,304,0.56,12.06,0.0,0.0,0.0,0.0,0.0,0.0,83.15,0.0,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
URC,AK PORTFÖY ONUNCU SERBEST (DÖVİZ) FON,Diğer / Belirsiz,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,55.6328,0.318,0.3923,-0.0743,1.4412,1.5029,-0.0617,4.6952,9.3233,17.1721,1.1348,-0.0122,0.0,163691342.91,151.0,304,,,,,,,,,,,,,,,2026-08-24,2026-08-24,2026-08-24 09:12:33
URD,ALBARAKA PORTFÖY ÜÇÜNCÜ KATILIM SERBEST (DÖVİZ-ABD DOLARI) FON,Katılım,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,50.1678,0.4067,0.5139,-0.1072,1.9184,2.3122,-0.3938,6.6482,12.9379,,0.9199,0.0,0.0,10968624955.33,12.0,217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.47,0.0,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
URG,AK PORTFÖY BİRİNCİ SERBEST (DÖVİZ) ÖZEL FON,Diğer / Belirsiz,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,76.146,0.3778,0.6115,-0.2337,2.4324,1.434,0.9983,7.0949,11.2789,25.636,1.7728,-0.1704,0.0,571304349.73,1.0,304,,,,,,,,,,,,,,,2026-08-24,2026-08-24,2026-08-24 09:12:33
URM,AK PORTFÖY ÖPY ALTINCI SERBEST (DÖVİZ) ÖZEL FON,Altın,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,48.9742,0.4336,0.515,-0.0814,1.9052,1.2418,0.6633,4.4425,8.2568,14.7008,1.1003,-0.1357,0.0,4602082747.54,5.0,304,,,,,,,,,,,,,,,2026-08-24,2026-08-24,2026-08-24 09:12:33
URS,AK PORTFÖY ORKİDE SERBEST ÖZEL FON,Diğer / Belirsiz,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,3.957,4.4623,3.093,1.3692,10.0312,7.2427,2.7886,17.1262,17.519,46.2218,14.9449,-3.6843,0.0,1037094179.1,1.0,304,,,,,,,,,,,,,,,2026-08-24,2026-08-24,2026-08-24 09:12:33
URV,AK PORTFÖY GELİNCİK SERBEST ÖZEL FON,Diğer / Belirsiz,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,3.3588,1.9126,1.8597,0.0529,4.003,-11.3114,15.3144,5.2801,-18.3312,4.4314,30.5851,-22.2974,-12.6092,9019847092.72,2.0,304,,,,,,,,,,,,,,,2026-08-24,2026-08-24,2026-08-24 09:12:33
USS,AZİMUT PORTFÖY UNİCO SİGORTA SERBEST (TL) ÖZEL FON,Diğer / Belirsiz,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,3.8598,0.7677,0.7339,0.0338,3.0183,3.2014,-0.1831,12.9854,22.3625,48.4314,0.9945,-0.6597,0.0,4184210930.06,1.0,304,0.92,0.0,0.0,0.0,0.0,0.0,9.86,5.98,35.92,0.0,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
UST,İŞ PORTFÖY ÜÇÜNCÜ SERBEST (TL) ÖZEL FON,Diğer / Belirsiz,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,4.2257,0.773,0.7727,0.0003,3.1297,3.4929,-0.3632,10.4543,22.4417,48.6458,1.4344,0.0,0.0,1981160995.06,1.0,304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.05,0.0,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
USY,ÜNLÜ PORTFÖY DEĞER YATIRIMLARI SERBEST FON,Diğer / Belirsiz,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,0.2616,0.6758,1.1503,-0.4745,3.9336,1.5005,2.4331,8.7203,16.1248,53.5832,4.5734,-0.8331,0.0,1333529721.84,391.0,304,17.54,5.56,0.0,0.0,0.0,0.0,0.09,0.74,62.55,0.0,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
UYH,ÜNLÜ PORTFÖY DOKUZUNCU SERBEST (TL) FON,Diğer / Belirsiz,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,5.0649,0.6082,0.7123,-0.1041,3.2538,2.4943,0.7595,9.781,21.7841,46.5471,1.7109,-0.1596,0.0,681548640.69,12.0,304,0.19,0.0,0.0,0.0,0.0,0.0,10.44,16.36,0.0,0.0,0.0,0.0,58.12,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
UZY,ÜNLÜ PORTFÖY İKİNCİ İSTATİSTİKSEL ARBİTRAJ SERBEST FON,Diğer / Belirsiz,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,9.2816,0.905,0.8249,0.0801,3.1296,2.7188,0.4108,345.265,88.0051,121.1075,3.3578,-20.1428,0.0,282279231.77,39.0,304,10.86,9.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.35,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
VCD,AZİMUT PORTFÖY İKİNCİ SERBEST FON,Diğer / Belirsiz,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,6.3486,1.0259,0.7556,0.2703,3.231,3.0198,0.2112,9.9331,21.9814,52.1524,1.6672,-0.1547,0.0,1098141023.37,12.0,304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.84,0.0,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
VCG,AZİMUT PORTFÖY DÖRDÜNCÜ SERBEST (TL) FON,Diğer / Belirsiz,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,5.7471,0.6186,0.8059,-0.1873,2.9243,3.3675,-0.4432,10.0143,21.8174,47.0507,1.141,0.0,0.0,1990485268.44,12.0,304,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1.81,37.64,0.0,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
VFS,AZİMUT PORTFÖY AVF SERBEST ÖZEL FON,Diğer / Belirsiz,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,1.9734,0.6521,0.6485,0.0036,2.6266,-0.625,3.2516,4.5486,10.1063,16.068,2.9064,-3.0882,0.0,6355686.17,1.0,304,61.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.74,0.0,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
VKI,ALBARAKA PORTFÖY VAKIF KATILIM İKİNCİ KISA VADELİ KATILIM SERBEST (TL) FON,Katılım,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,3.1162,0.7037,0.7013,0.0024,2.808,3.1904,-0.3824,9.5159,20.7171,43.7622,1.2721,0.0,0.0,909267566.17,359.0,304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
VMV,VEGA PORTFÖY MAVİ SERBEST FON,Diğer / Belirsiz,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,2.7918,0.7502,0.7298,0.0203,3.0528,3.3212,-0.2684,10.1164,21.8688,48.097,0.835,0.0,0.0,7369363446.92,151.0,304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,36.5,0.0,0.0,0.0,41.61,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
VNK,VEGA PORTFÖY ANKA SERBEST FON,Diğer / Belirsiz,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,2.4462,2.1108,1.0628,1.0481,3.907,1.4968,2.4102,3.717,9.4943,42.4629,4.8742,-2.7074,0.0,3909800092.23,244.0,304,0.0,6.45,0.0,0.0,20.23,0.0,0.53,2.07,43.04,0.0,0.0,0.0,6.23,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
VPP,VEGA PORTFÖY PARLA SERBEST (DÖVİZ) FON,Diğer / Belirsiz,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,53.9307,0.9999,0.6747,0.3252,3.291,3.2887,0.0023,9.244,20.4382,,1.435,-0.295,0.0,1530449188.41,564.0,157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.68,0.0,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
VPS,VEGA PORTFÖY SALUR HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),Hisse Senedi,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,0.902,1.5083,5.2608,-3.7525,-13.5371,-18.3292,4.7922,-33.3296,-28.4731,,36.2998,-38.8015,-33.6582,1324895020.52,5994.0,157,86.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
VTF,AZİMUT PORTFÖY VİTA SERBEST ÖZEL FON,Diğer / Belirsiz,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,2.2433,3.6054,-2.3699,5.9754,-7.5403,16.0496,-23.5899,7.4566,12.0237,21.335,30.038,-17.6767,-11.3018,428800991.43,1.0,304,78.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.22,0.0,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
YA1,YAPI KREDİ PORTFÖY BİRİNCİ SERBEST FON,Diğer / Belirsiz,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,1.4274,0.7471,0.7467,0.0004,3.0248,3.3554,-0.3306,10.0544,17.8975,44.4505,1.388,0.0,0.0,18315149173.42,24.0,264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
YAR,İŞ PORTFÖY RESAN DEĞİŞKEN ÖZEL FON,Değişken,VERIFY_ELIGIBILITY,Özel fon; erişim kısıtı olabilir,True,2026-08-24,27.7077,2.2086,-0.289,2.4976,2.4537,1.8031,0.6505,6.821,1.1696,26.3142,11.1819,-3.0908,0.0,775816049.24,1.0,304,72.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,0.0,0.0,0.0,10.49,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
YBH,YAPI KREDİ PORTFÖY 5-15 YIL VADELİ SERBEST (DÖVİZ) FON,Diğer / Belirsiz,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,54.0659,-0.0704,0.7973,-0.8677,3.4595,-0.1947,3.6541,8.5251,9.932,25.2409,4.9664,-1.1798,-0.3042,645533305.49,604.0,304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
YBJ,DENİZ PORTFÖY AYBÜKE SERBEST (DÖVİZ) ÖZEL FON,Diğer / Belirsiz,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,58.7309,0.3959,0.697,-0.301,2.2433,1.5445,0.6988,7.0122,10.7568,23.9504,1.4023,-0.0243,0.0,1941962189.6,1.0,304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.56,0.0,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
YBP,YAPI KREDİ PORTFÖY PY BİRİNCİ DEĞİŞKEN ÖZEL FON,Değişken,VERIFY_ELIGIBILITY,Özel fon; erişim kısıtı olabilir,True,2026-08-24,12.7335,0.5619,0.9034,-0.3415,3.0494,2.2469,0.8026,7.7786,16.5275,42.2977,2.4331,-0.4928,0.0,953758334.1,55.0,304,0.0,0.0,0.0,0.0,0.0,0.0,10.55,14.66,0.71,0.0,0.0,0.0,40.47,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
YBR,İŞ PORTFÖY YİRMİBİRİNCİ SERBEST (DÖVİZ) FON,Diğer / Belirsiz,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,55.6685,0.454,0.6932,-0.2392,2.6464,1.6093,1.0372,8.4722,11.0248,26.5857,1.4294,-0.1413,0.0,6207369850.87,2548.0,304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.01,0.0,0.0,0.0,0.38,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
YBS,YAPI KREDİ PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU,Borçlanma Araçları,VERIFY_ELIGIBILITY,Özel fon; erişim kısıtı olabilir,True,2026-08-24,0.146,0.7364,0.7236,0.0127,2.9691,3.3515,-0.3824,9.9288,21.5596,47.2407,1.262,0.0,0.0,2030390555.47,11875.0,304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.66,4.06,0.0,0.0,0.0,12.58,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
YCG,YAPI KREDİ PORTFÖY KARŞIYAKA SERBEST (DÖVİZ) ÖZEL FON,Diğer / Belirsiz,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,60.9595,0.4941,0.615,-0.121,2.5132,1.5414,0.9718,6.6262,9.8276,21.8631,1.5053,-0.1282,0.0,203007640.18,4.0,304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.94,0.0,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
YCH,YAPI KREDİ PORTFÖY ODEABANK AYRICALIKLI VE ÖZEL BANKACILIK FON SEPETİ ÖZEL FONU,Bankacılık / Finans,VERIFY_ELIGIBILITY,Özel fon; erişim kısıtı olabilir,True,2026-08-24,2.7208,1.5276,1.2605,0.267,4.9059,2.1683,2.7376,9.5372,16.6375,43.1414,4.3733,-1.0943,0.0,108749973.39,114.0,304,5.95,0.0,0.0,5.81,0.0,0.0,0.0,4.8,83.44,0.0,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
